mass,luminosity,pressure,radius,temperature,opacity,density,energy_generation_rate,radiative_grad,adiabatic_grad,actual_grad,transport
1.453454101529082e+33,4.785364647439302e+34,3.927854386968979e+16,21027959437.861332,11614260.862555768,1.2619710474621864,24.997919779763336,2.2967283218707806,0.35375490333910886,0.4,0.35375490333910886,radiative
1.4538519810970397e+33,4.785455661463014e+34,3.926284357036835e+16,21030822723.772175,11612604.634303598,1.2621881735421423,24.99149653627955,2.2945683273400395,0.3537860362128515,0.4,0.3537860362128515,radiative
1.4542498606649973e+33,4.785546587921475e+34,3.9247147588230776e+16,21033685944.923557,11610948.218850436,1.2624054244093599,24.985074609474577,2.2924098864627056,0.35381725017904453,0.4,0.35381725017904453,radiative
1.454647740232955e+33,4.785637426880258e+34,3.923145592199573e+16,21036549101.4794,11609291.61590852,1.262622800217794,24.978653999406234,2.2902529982104656,0.35384854532103194,0.4,0.35384854532103194,radiative
1.4550456198009124e+33,4.785728178404903e+34,3.921576857038214e+16,21039412193.60369,11607634.825190838,1.262840301121376,24.972234706130408,2.288097661556569,0.35387992172213817,0.4,0.35387992172213817,radiative
1.45544349936887e+33,4.785818842560924e+34,3.920008553210926e+16,21042275221.46046,11605977.846411118,1.2630579272740288,24.965816729701093,2.285943875475873,0.3539113794656747,0.4,0.3539113794656747,radiative
1.4558413789368276e+33,4.785909419413801e+34,3.918440680589659e+16,21045138185.2138,11604320.679283844,1.2632756788296466,24.959400070170346,2.2837916389448147,0.35394291863493177,0.4,0.35394291863493177,radiative
1.456239258504785e+33,4.785999909028989e+34,3.916873239046392e+16,21048001085.027843,11602663.323524244,1.2634935559421123,24.95298472758832,2.281640950941405,0.35397453931318523,0.4,0.35397453931318523,radiative
1.4566371380727427e+33,4.786090311471912e+34,3.915306228453131e+16,21050863921.066795,11601005.778848289,1.2637115587652898,24.94657070200326,2.2794918104452173,0.3540062415836944,0.4,0.3540062415836944,radiative
1.4570350176407003e+33,4.786180626807967e+34,3.913739648681914e+16,21053726693.494904,11599348.044972701,1.2639296874530188,24.940157993461504,2.277344216437419,0.35403802552969965,0.4,0.35403802552969965,radiative
1.4574328972086578e+33,4.786270855102518e+34,3.912173499604802e+16,21056589402.47647,11597690.121614952,1.2641479421591282,24.933746602007467,2.2751981679007227,0.3540698912344265,0.4,0.3540698912344265,radiative
